Impression_ID,Campaign_ID,CPF,Impression_Date,Email_Opened,Email_Clicked
26072,10,06630173930,2023-10-20,No,No
68779,4,20664987809,2024-01-15,No,No
42638,1,98260341258,2023-12-23,Yes,Yes
79033,2,58219861349,2023-03-07,No,No
65465,13,03792405250,2024-01-24,Yes,Yes
51060,12,49228667161,2024-06-05,Yes,Yes
15750,11,49069808370,2023-10-05,No,No
23908,2,40691832300,2024-12-22,No,No
21369,7,54151395268,2023-07-05,No,No
33640,5,20659612107,2024-09-17,No,No
36716,3,58555049228,2024-05-02,Yes,Yes
70182,11,34098765976,2024-11-15,Yes,Yes
16575,9,17033824839,2023-08-06,Yes,Yes
65859,15,55795699798,2024-07-20,Yes,No
76354,5,08126271769,2024-04-17,Yes,No
70988,13,63289319942,2023-02-21,Yes,No
64476,7,50968221089,2023-08-06,No,No
35875,6,58094111678,2023-05-05,No,No
66256,1,52990694428,2023-02-03,Yes,Yes
49929,13,90638987307,2023-10-26,Yes,Yes
74933,10,83797375576,2024-09-05,Yes,Yes
63330,11,86495878557,2023-12-27,No,No
66412,1,09542057195,2024-02-15,Yes,No
10410,15,38568682902,2024-01-08,Yes,Yes
43250,7,35865851773,2023-06-12,Yes,Yes
70379,3,35135606859,2023-01-29,Yes,No
30839,4,72996874878,2023-12-24,No,No
81069,14,50592360744,2024-12-03,Yes,No
17690,10,63464419925,2024-11-24,No,No
12755,8,59861221354,2024-06-28,Yes,No
90946,4,65116067196,2023-07-28,Yes,Yes
74703,1,52393854503,2024-03-09,No,No
87225,6,64600536563,2024-12-15,No,No
17261,14,02475078432,2023-06-02,Yes,No
16221,2,45514751012,2024-02-22,Yes,No
81310,14,25767235901,2024-06-23,No,No
25538,8,83560051256,2023-02-23,No,No
81225,1,47533913126,2024-09-07,Yes,Yes
80293,8,61726240606,2024-11-11,No,No
37548,6,84606380161,2023-02-04,Yes,No
79717,3,27666258442,2024-09-21,Yes,No
28476,10,98059077717,2024-10-16,Yes,Yes
15796,1,33526702884,2023-10-30,Yes,No
62828,14,88547772587,2023-01-21,Yes,Yes
55204,15,73036745209,2023-01-05,Yes,No
27961,1,03040753991,2023-03-03,Yes,Yes
55519,3,84012693937,2024-02-21,Yes,No
31168,3,13271630091,2023-05-27,No,No
59312,13,80279818130,2023-08-01,Yes,Yes
59409,7,10768035226,2023-12-24,Yes,Yes
47174,11,65794359024,2024-07-23,No,No
10127,6,89758662409,2023-01-04,No,No
85815,7,86988421662,2023-04-30,No,No
39760,9,90196719228,2024-03-04,Yes,Yes
61993,4,11694570636,2023-05-18,Yes,No
34323,1,18386207229,2024-06-27,No,No
20897,8,68770407577,2024-09-19,No,No
11663,10,93891913991,2024-07-18,No,No
37018,1,69033422826,2024-08-01,Yes,Yes
70331,4,59700136115,2023-03-04,No,No
46211,8,42667103872,2023-10-21,Yes,No
45704,4,60659673630,2023-08-02,No,No
51890,15,61909610024,2023-05-23,Yes,Yes
25615,11,89710187023,2023-06-07,No,No
41571,10,92104211318,2023-10-08,Yes,No
41396,11,87429341785,2023-01-09,Yes,Yes
42019,11,96863284634,2023-06-13,No,No
77335,12,73610584885,2024-03-18,Yes,Yes
94106,9,85970249947,2024-02-24,Yes,Yes
46982,2,65603036737,2024-06-07,Yes,Yes
34432,3,24028149919,2023-07-31,No,No
83595,7,37817353177,2023-01-31,Yes,Yes
78249,15,33834151211,2023-02-04,Yes,No
80870,5,28473987566,2023-11-10,No,No
34185,13,34816323959,2024-05-21,No,No
31273,10,07863998375,2024-08-06,No,No
81400,15,44385139999,2024-11-01,No,No
83490,7,17259671546,2024-04-14,No,No
62262,6,83058094959,2024-11-15,Yes,Yes
51001,7,90657977377,2023-05-07,No,No
42843,10,26237363455,2024-05-01,No,No
86830,2,26583258433,2024-05-06,No,No
51374,15,52521976368,2023-12-02,No,No
78045,5,36207775766,2024-12-24,Yes,Yes
53768,13,02759209690,2023-08-24,No,No
24703,11,17144654908,2024-09-02,No,No
83952,13,97606663229,2024-09-20,No,No
42722,15,53132624616,2024-10-28,Yes,Yes
48214,12,84900083837,2024-06-18,Yes,Yes
33044,6,18407543777,2024-08-14,No,No
86907,15,23656473483,2023-01-13,No,No
70361,13,86792680216,2024-04-26,No,No
63403,7,97341038707,2023-09-07,No,No
84424,12,17211347566,2023-02-19,Yes,Yes
71557,9,02957723181,2024-01-17,No,No
43902,7,39310099908,2023-09-22,Yes,Yes
27688,15,96967422641,2023-11-03,Yes,No
20649,11,40242532225,2024-03-30,No,No
85294,2,89991717431,2024-11-20,Yes,Yes
81986,9,16299884632,2024-01-12,Yes,Yes
45810,4,23469627474,2023-11-22,No,No
84728,11,95859862919,2023-09-25,Yes,Yes
81666,5,65599624139,2024-06-25,Yes,Yes
89871,10,39186920481,2023-11-08,Yes,Yes
76216,12,60188060924,2023-08-31,Yes,No
68231,5,35840324542,2024-05-11,Yes,Yes
79929,2,65311895080,2024-12-03,Yes,Yes
76459,12,25601431666,2023-04-10,No,No
10785,5,45262591147,2024-12-04,No,No
57000,2,25264653705,2024-10-16,Yes,Yes
91280,10,37460181084,2023-02-06,No,No
32071,11,44356002312,2023-01-10,No,No
17589,7,46777453188,2024-11-02,No,No
93730,13,54199436563,2023-07-20,Yes,Yes
42252,12,44329256107,2023-09-19,Yes,Yes
83565,1,33663992290,2024-03-08,No,No
44132,3,23935319362,2023-04-27,Yes,Yes
20178,14,91778307822,2023-04-09,No,No
15777,13,40990946441,2023-12-05,No,No
30946,9,66887603600,2024-08-26,No,No
52874,5,39918192717,2023-08-13,Yes,No
96183,13,71457866724,2024-07-20,No,No
74362,1,52987675803,2023-04-30,Yes,Yes
52988,10,15527484154,2023-02-09,Yes,Yes
60607,15,73345589834,2024-02-17,No,No
10436,5,53032483585,2023-04-07,Yes,Yes
41725,4,95218100378,2023-10-02,Yes,Yes
12638,8,79164257561,2024-08-28,Yes,No
27108,1,14058704171,2024-01-24,No,No
39424,11,54069482375,2024-09-30,No,No
41201,4,18950683178,2024-03-10,Yes,Yes
32737,9,41853091111,2024-09-16,No,No
19757,9,54660007770,2024-12-24,Yes,No
59969,1,51758537298,2024-10-11,No,No
39826,2,69524869783,2023-12-21,No,No
29298,8,39855042344,2023-03-16,Yes,No
86466,7,06487881899,2023-07-14,Yes,Yes
29271,1,09349481725,2023-08-10,Yes,No
37718,14,36725403172,2024-01-08,Yes,Yes
64821,4,38934427317,2024-01-04,Yes,Yes
86647,2,16475411535,2023-03-29,Yes,No
80662,2,95300451748,2023-11-19,No,No
43588,4,86154880335,2024-08-28,Yes,No
31148,7,44058531886,2024-05-27,No,No
91912,1,32262059574,2023-04-22,No,No
16456,11,63295673390,2024-05-01,Yes,No
39807,5,08278136958,2024-09-08,No,No
21730,5,56482347122,2023-03-30,Yes,Yes
23936,11,07469744323,2023-08-16,Yes,No
49429,12,94010436037,2023-10-22,Yes,Yes
12752,4,22402005578,2023-08-16,Yes,No
45105,3,92194075327,2024-07-10,No,No
52157,6,99508389707,2024-06-20,Yes,Yes
68720,5,65824692492,2024-07-08,No,No
96009,10,83139065503,2024-07-16,Yes,Yes
37304,3,95605670397,2023-03-22,Yes,No
92000,6,66780667989,2024-07-31,No,No
11038,11,95575400696,2023-06-05,No,No
58951,15,53567631601,2024-09-29,Yes,Yes
81553,5,96088481423,2023-10-09,Yes,Yes
61940,7,72937892797,2024-05-07,Yes,Yes
78571,10,85436827173,2023-11-05,No,No
61868,5,12442026823,2024-11-23,No,No
45690,3,97570951042,2023-06-06,Yes,Yes
40068,5,21520552385,2023-06-06,Yes,No
52065,13,09861357575,2023-04-01,Yes,Yes
65452,5,23983765598,2024-04-27,No,No
53308,3,74929717867,2024-03-10,No,No
39614,9,22012715028,2023-02-04,No,No
66809,14,41920543423,2024-09-24,No,No
49555,2,69148655955,2024-09-06,Yes,Yes
45333,2,10659060984,2023-07-10,Yes,Yes
84594,9,14168485265,2023-01-15,No,No
32546,4,83969168658,2024-01-13,Yes,Yes
36642,2,57492579995,2024-02-21,Yes,Yes
60122,15,35536638728,2024-06-28,Yes,Yes
52276,10,76486265806,2024-02-22,No,No
80557,7,74323763285,2024-07-30,Yes,Yes
36531,10,62035485330,2024-04-10,Yes,No
41980,9,42869350509,2023-01-21,Yes,No
43364,8,09866913110,2023-03-06,Yes,Yes
76670,5,61913295917,2023-03-28,Yes,Yes
45913,11,27594279965,2023-07-05,Yes,No
51013,6,43953630800,2024-03-05,No,No
73933,2,45104907937,2023-08-13,No,No
45495,4,86677215149,2024-11-03,Yes,Yes
65963,5,93582691172,2024-02-03,Yes,Yes
15232,14,43483261827,2024-09-05,Yes,Yes
66066,10,59139996132,2024-12-10,No,No
31907,3,52711256063,2023-10-29,Yes,Yes
25543,9,56504711857,2023-04-26,No,No
53647,7,77505145304,2024-08-25,No,No
34074,9,49849116886,2024-11-23,Yes,No
18680,10,13166428760,2023-07-01,Yes,Yes
33012,11,25495978022,2023-04-13,No,No
66281,3,74965175698,2024-10-25,Yes,No
77056,5,02791835708,2023-10-23,No,No
92606,6,15801761628,2023-11-24,Yes,No
26210,10,98363490971,2023-12-14,Yes,Yes
26661,7,87516848105,2024-11-26,No,No
49596,12,46369731659,2023-02-05,No,No
46198,9,70553497277,2023-07-10,No,No
87407,1,60604488917,2024-04-06,Yes,Yes
91059,6,37759095337,2023-07-10,Yes,No
96494,14,98637543443,2023-08-21,No,No
46114,6,92458009414,2024-03-25,Yes,Yes
83141,11,16800549119,2024-02-22,Yes,Yes
44446,11,10608948521,2023-06-10,Yes,No
91592,2,19732973860,2023-11-17,No,No
92267,11,75506341075,2023-01-23,Yes,Yes
17497,11,21691564080,2024-04-06,Yes,Yes
52869,4,08960047028,2024-02-27,Yes,Yes
49972,2,09841224039,2024-02-17,No,No
38296,1,64655135379,2023-10-08,No,No
19198,4,83291862127,2024-04-20,No,No
50902,13,19419700407,2023-02-19,Yes,Yes
35565,3,87026457418,2023-02-23,Yes,Yes
35919,4,77237778711,2023-08-29,No,No
98529,5,99479829118,2023-08-24,No,No
63881,13,07952586199,2024-10-16,Yes,No
55842,4,55740377586,2024-11-03,Yes,Yes
86734,7,15085476724,2024-06-13,No,No
66136,15,29411621629,2024-01-31,Yes,No
94109,12,13151414785,2024-07-10,Yes,Yes
37458,1,29201483110,2023-03-11,No,No
95585,11,01687219710,2023-03-04,Yes,Yes
43381,10,20428843261,2024-07-23,No,No
55488,4,75393035796,2023-05-31,No,No
72396,1,45286109678,2023-10-21,No,No
53242,8,53994214973,2023-06-22,Yes,Yes
69644,5,51721020146,2024-10-09,Yes,Yes
43837,7,01508689371,2024-08-26,Yes,No
62061,4,65712156559,2023-06-04,Yes,Yes
15704,15,87408256873,2024-10-26,Yes,No
22599,4,55468938303,2024-12-14,No,No
78527,9,04385128626,2023-08-11,Yes,No
82034,15,30856033178,2023-09-19,No,No
74037,1,07775439266,2023-11-04,No,No
86907,3,73300829411,2023-08-02,Yes,Yes
47690,2,22625551915,2024-12-13,Yes,No
99197,1,56879498173,2023-03-29,No,No
31504,12,97956361195,2024-10-17,No,No
28642,12,25159144182,2024-03-15,No,No
75587,13,86462475785,2023-04-18,Yes,No
67070,15,02717458866,2023-02-10,No,No
91635,15,61049159604,2024-01-22,No,No
16833,10,42447780293,2024-07-16,Yes,Yes
56956,15,08631298809,2023-09-16,Yes,Yes
46094,15,28908217447,2024-09-13,Yes,Yes
31170,8,77413265451,2024-03-09,Yes,Yes
50094,4,61255288824,2024-02-09,No,No
93692,8,21918156942,2024-10-22,No,No
46472,8,11162178683,2023-07-05,Yes,Yes
24367,2,60215080207,2024-05-13,No,No
23468,2,09800734614,2024-10-13,No,No
39965,8,48922711696,2024-12-03,Yes,No
35608,1,52600668284,2024-08-28,No,No
21210,13,86976170433,2024-05-03,No,No
86576,8,06129061336,2024-09-13,Yes,No
93353,5,05501221775,2023-06-06,Yes,No
84033,12,07081551885,2023-06-03,Yes,Yes
79495,9,01927940589,2024-03-08,Yes,Yes
44292,5,39913964319,2024-12-14,Yes,No
28604,9,92215920457,2023-11-30,Yes,No
97219,8,35812633045,2024-08-03,Yes,Yes
18179,5,73519023228,2024-06-25,No,No
71640,2,97705496616,2024-09-15,Yes,No
90942,11,01264825194,2023-03-30,No,No
73833,11,99572476650,2023-01-31,No,No
92226,13,29482643860,2024-02-15,No,No
95435,14,49021898671,2024-02-06,No,No
39139,11,19498028881,2023-12-22,Yes,Yes
54590,1,30534209340,2023-06-01,No,No
64521,4,83209358452,2023-12-07,No,No
83405,12,14224850961,2024-04-13,No,No
62895,2,35806954144,2024-08-03,No,No
55184,8,97559320525,2023-02-01,No,No
29466,12,15490236771,2024-02-15,No,No
47955,1,39932789875,2024-04-06,Yes,No
26049,5,34147495430,2024-07-25,No,No
69739,5,90948847513,2024-11-26,No,No
11535,9,13276869571,2024-11-23,Yes,Yes
24829,4,83206617963,2024-08-30,Yes,No
95107,3,30007956165,2024-01-31,No,No
12088,7,58798352098,2023-06-15,No,No
24601,4,74595337264,2023-04-16,No,No
92207,10,23341391748,2023-03-05,Yes,No
38902,4,45081985572,2023-04-11,Yes,Yes
36233,12,54459361807,2024-10-31,No,No
88640,15,65549535416,2023-06-30,No,No
40160,10,32385367261,2024-07-25,No,No
69649,4,76514859702,2024-10-08,Yes,No
98170,7,42946713111,2023-05-23,No,No
18381,5,02849954200,2023-03-19,No,No
78884,1,87712801441,2024-07-30,Yes,No
61052,10,39741868019,2024-01-08,Yes,No
51952,15,48366639622,2023-07-30,No,No
26033,10,76552510768,2023-02-23,No,No
27601,1,93609010191,2024-07-02,No,No
49170,1,03960301269,2024-07-17,Yes,Yes
96178,8,86276337037,2024-09-07,No,No
93289,1,41432137663,2024-11-14,No,No
61000,11,51146200571,2023-02-28,No,No
75100,13,49123831490,2024-07-28,No,No
38661,6,98369337528,2023-09-11,Yes,Yes
26352,7,76045165957,2024-04-01,Yes,No
71167,1,09108907076,2024-05-21,Yes,Yes
54589,4,50664865336,2023-10-07,No,No
73831,5,70700661594,2024-04-24,Yes,Yes
66874,2,08823299609,2023-12-15,No,No
88613,2,86064687678,2023-08-22,Yes,No
28202,13,24482465098,2023-07-12,Yes,Yes
97116,4,05861161998,2023-08-06,Yes,Yes
29288,14,45329241162,2024-12-08,Yes,No
98486,9,46364511149,2023-03-12,Yes,Yes
90139,10,72793804009,2023-10-18,No,No
67157,1,42497017196,2023-02-10,No,No
64522,3,89405143888,2024-09-08,Yes,Yes
74174,11,82489370514,2023-03-02,Yes,Yes
60339,11,22470603665,2024-06-18,Yes,Yes
54701,12,20022798588,2023-05-31,Yes,Yes
51706,13,77208897647,2024-11-03,Yes,Yes
66419,7,39525268736,2023-06-01,Yes,Yes
38571,5,11588914333,2024-09-07,Yes,Yes
72401,2,30735642567,2023-04-19,Yes,Yes
35695,13,51513516080,2024-02-12,No,No
96964,7,88455814869,2024-10-03,No,No
26326,5,85633337417,2023-11-25,No,No
20936,13,63254167491,2023-02-05,No,No
41628,10,42187022952,2023-01-14,No,No
12106,12,84301989833,2023-06-01,No,No
88478,7,31201883943,2023-05-26,No,No
80020,7,35974706641,2024-01-12,No,No
78204,11,39214059605,2023-07-31,Yes,No
63528,2,08229375776,2023-12-30,No,No
83033,11,30399346693,2023-07-27,No,No
27244,12,63712601897,2024-04-22,Yes,No
94999,14,79655947782,2024-11-13,No,No
18094,6,16760936910,2024-03-17,No,No
81430,15,03552066430,2023-05-02,No,No
61967,13,19622160099,2024-02-26,Yes,No
44280,11,88790295228,2023-09-15,Yes,No
55892,2,91565930354,2023-05-13,Yes,Yes
49694,3,51658764654,2023-08-09,No,No
22928,15,07295994627,2024-03-14,Yes,Yes
47841,9,96116674088,2024-06-20,No,No
98893,5,66878007803,2023-05-16,No,No
40394,1,94731536388,2024-06-08,No,No
14832,7,29979048613,2023-02-25,Yes,Yes
70064,15,11402463697,2023-02-05,No,No
28848,8,87117951880,2023-11-03,No,No
23019,7,67263352701,2023-06-20,Yes,Yes
38054,2,43012333076,2023-09-13,No,No
65959,10,66170377472,2024-06-09,Yes,Yes
23097,1,82809911250,2024-07-31,Yes,Yes
25072,4,04085268137,2023-05-03,No,No
39139,2,42979839364,2024-05-15,Yes,Yes
47992,1,36595172404,2023-11-26,Yes,No
81313,7,23394613099,2023-10-07,Yes,No
26010,8,79296443181,2023-01-20,Yes,No
92587,2,81728579032,2024-01-31,Yes,Yes
32620,1,42138159074,2023-10-04,Yes,No
10157,2,93364350365,2024-09-27,No,No
17966,5,68867485838,2023-09-19,No,No
43366,6,24206032370,2023-04-05,No,No
35751,11,53181757842,2024-04-30,No,No
54281,14,06599860415,2023-04-21,Yes,Yes
13427,13,02275802779,2023-05-30,Yes,Yes
22069,10,86104500626,2024-12-10,No,No
38412,12,83079040954,2023-08-08,No,No
90776,15,07931404200,2023-01-25,Yes,No
46495,12,62632643370,2024-02-26,Yes,Yes
33907,6,93871739792,2023-03-06,No,No
17321,12,38637050063,2024-07-07,No,No
85241,8,26784171506,2023-11-17,No,No
48523,5,24183422237,2023-03-19,Yes,No
11613,8,22021632891,2024-05-29,No,No
29431,13,37581876904,2024-01-16,No,No
67170,9,08079535971,2024-10-30,Yes,No
19125,7,83838465008,2023-09-13,Yes,No
39157,5,17125660810,2024-04-11,No,No
50174,10,57270327598,2023-07-06,Yes,Yes
44785,12,83347407357,2024-04-05,No,No
61189,8,44108750420,2024-09-24,Yes,Yes
76439,3,08116049087,2024-05-29,Yes,Yes
10106,2,65745898312,2023-09-16,Yes,No
49193,14,86553813084,2023-03-14,No,No
38443,8,99540465634,2023-11-01,No,No
75762,5,28972127741,2024-05-18,Yes,Yes
12541,15,32553092356,2023-01-26,No,No
73200,5,31437096022,2023-10-13,No,No
36561,2,67553511597,2024-02-16,Yes,Yes
47547,13,35393819826,2024-12-13,No,No
93094,5,78486752005,2024-02-24,No,No
29199,10,33172389273,2023-11-04,Yes,Yes
94622,7,93556747268,2024-07-29,Yes,No
99676,4,22815395591,2024-04-19,No,No
68240,5,38313796914,2024-12-30,Yes,Yes
29178,2,64266281391,2023-03-25,Yes,No
14013,10,63212872440,2023-11-21,No,No
40550,7,59000423236,2023-06-28,No,No
84971,8,49907805348,2024-04-15,No,No
95418,5,22574656940,2024-08-31,No,No
65032,4,18636376244,2024-01-30,Yes,No
70418,9,07199194208,2023-04-15,No,No
46521,2,39416980411,2024-11-10,No,No
59080,8,80175090435,2024-03-27,Yes,Yes
89981,13,94486016672,2023-08-26,No,No
76945,12,75296714792,2023-09-03,Yes,Yes
64110,3,24601043349,2024-10-03,Yes,Yes
87015,13,76099800576,2023-02-09,Yes,No
90737,14,16526029155,2023-07-21,No,No
62321,15,92356511262,2023-07-29,Yes,No
55662,6,42542247709,2024-02-04,No,No
96686,2,62188317558,2024-09-10,Yes,No
41792,6,27008572079,2024-04-11,Yes,Yes
36020,11,89835615821,2023-03-21,No,No
92415,9,64680972210,2023-08-24,No,No
61957,7,30534581728,2024-01-28,Yes,No
95342,4,00945363722,2024-05-09,Yes,Yes
76806,6,20466263285,2023-07-13,No,No
47798,5,87885415330,2023-01-03,Yes,Yes
69556,10,35814963117,2024-05-15,No,No
44295,11,80099237975,2023-07-20,No,No
88476,7,98733748125,2023-05-05,No,No
10116,15,96064521929,2024-05-24,Yes,Yes
88434,4,45546586170,2023-08-16,Yes,Yes
35001,1,56907261241,2023-05-09,No,No
11129,14,98341591427,2023-01-06,No,No
59400,13,22469326920,2023-11-03,Yes,Yes
85779,14,53732075653,2024-04-09,No,No
26089,6,58282085103,2023-09-15,No,No
66219,10,57645115311,2023-01-21,Yes,Yes
60257,5,06133567490,2024-12-09,No,No
55354,4,16275878077,2024-12-07,Yes,Yes
70785,3,05751336985,2023-06-13,No,No
72957,2,17669060193,2023-03-28,Yes,Yes
37376,12,94049162793,2024-02-25,Yes,No
23985,1,92871816236,2024-08-31,No,No
77309,2,89395876903,2023-09-09,No,No
22146,2,95779296566,2024-07-17,No,No
44021,3,22016908476,2023-09-25,No,No
11374,1,38222783958,2023-12-09,Yes,Yes
79455,15,52685139413,2024-03-05,No,No
82320,10,56258344357,2024-01-04,Yes,No
87440,4,65059115633,2023-09-25,No,No
28201,13,74133382754,2023-09-17,No,No
91072,12,58727873877,2023-09-13,Yes,No
13385,4,89311664810,2023-04-09,Yes,Yes
73070,6,58774702136,2024-12-25,Yes,No
23761,3,97802985169,2023-02-22,Yes,No
89497,3,46143547229,2024-12-20,Yes,No
36088,6,91692037405,2023-04-05,No,No
23139,7,47833378912,2023-01-18,No,No
23119,15,86912624599,2024-12-22,No,No
88259,6,29195926504,2023-02-14,Yes,Yes
33962,13,54365379799,2023-05-01,Yes,Yes
77882,3,86367553027,2024-08-15,Yes,No
55283,12,75119573940,2024-06-07,Yes,No
84246,13,31175276628,2023-05-14,Yes,Yes
14700,7,00373875885,2023-03-02,No,No
72023,13,63228749345,2024-08-07,No,No
83135,5,05546840681,2023-09-07,No,No
98687,7,82619264913,2023-06-12,No,No
15580,11,18091009087,2024-01-13,No,No
12352,9,46387873176,2023-07-04,Yes,No
43965,14,45393854112,2024-11-26,Yes,Yes
43139,11,52554001172,2023-09-05,Yes,No
43509,14,14695291565,2024-03-10,No,No
30793,5,57279007368,2023-01-27,No,No
68422,13,23556593327,2024-05-30,Yes,Yes
44184,13,06245611662,2023-12-04,No,No
73556,7,41495577259,2023-01-27,No,No
17544,8,60112506243,2024-09-01,Yes,Yes
64978,9,13125549025,2023-02-26,No,No
13620,6,47882925852,2024-05-12,Yes,Yes
92856,8,51538985902,2023-08-23,No,No
99825,12,88753265654,2024-09-08,Yes,Yes
82329,14,37549506810,2023-11-27,No,No
49347,3,19976607220,2023-07-08,No,No
13099,10,94775830025,2023-09-25,Yes,Yes
65539,8,14743077273,2023-12-14,No,No
58625,2,63531083744,2023-11-22,No,No
12622,11,80211269259,2023-11-12,Yes,No
80927,15,28071206433,2023-09-09,No,No
19889,8,33989061301,2024-09-15,Yes,Yes
15655,8,25407943068,2024-12-18,Yes,No
70655,13,68637122482,2024-09-19,No,No
63278,6,89895634964,2023-08-17,Yes,No
34567,12,49258461783,2023-04-09,No,No
35851,1,15133547583,2023-04-25,No,No
61032,4,55029191172,2024-04-09,No,No
57407,2,87074722141,2023-11-10,Yes,Yes
41691,6,42330536977,2024-01-22,No,No
40028,7,41334305785,2024-02-02,Yes,Yes
65721,12,32212013879,2024-02-22,No,No
61608,6,06884516057,2023-05-05,Yes,Yes
26381,9,66637531754,2024-02-05,Yes,No
23085,14,99903972047,2023-09-01,No,No
78739,11,54038349432,2023-01-18,No,No
73919,11,69176628481,2023-02-18,No,No
66400,7,19161605205,2024-02-04,No,No
24866,2,94790924883,2024-06-24,Yes,Yes
17694,11,19441099284,2024-04-28,Yes,No
55914,15,94458120011,2023-10-18,Yes,Yes
56251,3,70738475232,2023-07-11,No,No
47111,4,37945883121,2024-12-16,No,No
56368,1,71048494549,2023-12-13,No,No
26800,6,24996841839,2024-06-28,No,No
73496,9,84425629028,2023-09-01,Yes,Yes
17749,7,90963416066,2023-08-09,No,No
86887,14,65549725450,2024-12-29,No,No
35952,1,91252544864,2023-04-23,No,No
91020,14,68433404905,2023-10-01,No,No
88755,10,00004099294,2024-03-06,Yes,Yes
90561,6,95032708792,2024-05-10,Yes,No
81915,14,55000141091,2023-01-12,No,No
52436,10,20027348283,2024-09-03,No,No
39062,15,91844049633,2024-11-16,No,No
66726,7,48276752286,2024-08-19,Yes,Yes
41485,15,40758747851,2024-11-07,No,No
37905,8,55027082615,2024-05-11,Yes,No
90812,3,67921754696,2024-07-02,Yes,Yes
77885,12,28936652143,2024-12-24,No,No
72765,1,29088035956,2023-04-29,No,No
32410,1,37704527708,2023-10-01,No,No
20003,11,84912170040,2023-05-24,Yes,Yes
78866,3,66636938968,2023-05-11,No,No
13338,9,21411114970,2024-09-18,No,No
45495,13,74115243412,2024-05-12,No,No
84419,9,24019637728,2023-10-05,Yes,No
79663,12,89994267876,2024-09-13,Yes,No
79008,8,36086358981,2024-07-08,No,No
86528,1,04322269547,2024-05-13,Yes,No
98762,3,61157072529,2024-04-30,Yes,No
24648,3,74028619136,2024-07-08,No,No
38309,8,27262000662,2024-08-15,No,No
37214,8,43893749462,2024-12-03,No,No
77627,5,07823378566,2023-03-07,Yes,Yes
23426,4,81351212587,2023-04-30,No,No
90473,15,80502658434,2024-11-27,No,No
48678,12,30333736766,2023-08-01,Yes,Yes
40586,7,76465788600,2024-12-21,Yes,No
33204,15,77430411735,2024-06-12,Yes,No
68054,9,63270473361,2024-10-08,Yes,Yes
29943,13,58672301449,2023-03-30,Yes,No
64255,12,89340781750,2024-02-05,Yes,No
87458,3,27842725189,2024-05-14,Yes,No
60753,13,37306205490,2023-11-17,No,No
66740,15,80650976703,2023-05-04,No,No
29016,4,91739634221,2023-12-03,Yes,No
20048,6,11568814749,2023-05-27,Yes,Yes
24508,8,51715292280,2024-11-15,Yes,Yes
79997,1,37726178439,2024-04-14,Yes,Yes
41703,10,78949665765,2024-04-08,Yes,Yes
41681,3,27672437816,2023-05-22,Yes,Yes
87107,11,12331382405,2024-08-25,Yes,Yes
11019,10,25406531725,2023-10-09,Yes,No
44418,5,26987679171,2024-05-03,Yes,No
88850,11,53427820476,2024-05-14,Yes,Yes
79255,15,21823380370,2023-10-31,No,No
